 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   500000000.000000        11745854.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (9929029.00000000,6.698238145244624E-004)
 (30284.3170666537,-2.043015160682308E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
 15     0.5876262926E-001+/-     0.028414%    +i  -0.1640003329E+000+/-     0.012934%
 16     0.7035351331E-001+/-     0.023337%    +i  -0.1576706471E+000+/-     0.013440%
 17     0.8438979147E-001+/-     0.019646%    +i  -0.1533779014E+000+/-     0.013968%
 18     0.9231086810E-001+/-     0.017541%    +i  -0.1466218314E+000+/-     0.014584%
 19     0.1024373588E+000+/-     0.015820%    +i  -0.1377093012E+000+/-     0.015521%
 20     0.1174421651E+000+/-     0.014112%    +i  -0.1338903295E+000+/-     0.016153%
 21     0.1235440359E+000+/-     0.013310%    +i  -0.1211896881E+000+/-     0.017530%
 22     0.1301758330E+000+/-     0.012564%    +i  -0.1146380994E+000+/-     0.018500%
 23     0.1385979475E+000+/-     0.011906%    +i  -0.1042990401E+000+/-     0.020184%
 24     0.1510891172E+000+/-     0.011293%    +i  -0.9295053250E-001+/-     0.022614%
 25     0.1588789056E+000+/-     0.010913%    +i  -0.8311812147E-001+/-     0.025291%
 26     0.1693184761E+000+/-     0.010471%    +i  -0.7419625541E-001+/-     0.028491%
 27     0.1671010304E+000+/-     0.010442%    +i  -0.5904211055E-001+/-     0.034409%
 28     0.1710807285E+000+/-     0.010270%    +i  -0.4727383004E-001+/-     0.042570%
 29     0.1729877974E+000+/-     0.010197%    +i  -0.3302837769E-001+/-     0.060247%
 30     0.1754486241E+000+/-     0.010131%    +i  -0.2411605344E-001+/-     0.082822%
 31     0.1783888398E+000+/-     0.010049%    +i  -0.1082782827E-001+/-     0.183605%
 32     0.1851261418E+000+/-     0.009865%    +i  -0.9207922934E-011+/-     0.000000%
 33     0.1783888398E+000+/-     0.010049%    +i   0.1082782826E-001+/-     0.183605%
 34     0.1754486241E+000+/-     0.010131%    +i   0.2411605342E-001+/-     0.082822%
 35     0.1729877974E+000+/-     0.010197%    +i   0.3302837767E-001+/-     0.060247%
 36     0.1710807285E+000+/-     0.010270%    +i   0.4727383002E-001+/-     0.042570%
 37     0.1671010304E+000+/-     0.010442%    +i   0.5904211053E-001+/-     0.034409%
 38     0.1693184762E+000+/-     0.010471%    +i   0.7419625539E-001+/-     0.028491%
 39     0.1588789056E+000+/-     0.010913%    +i   0.8311812146E-001+/-     0.025291%
 40     0.1510891172E+000+/-     0.011293%    +i   0.9295053248E-001+/-     0.022614%
 41     0.1385979475E+000+/-     0.011906%    +i   0.1042990401E+000+/-     0.020184%
 42     0.1301758330E+000+/-     0.012564%    +i   0.1146380994E+000+/-     0.018500%
 43     0.1235440359E+000+/-     0.013310%    +i   0.1211896881E+000+/-     0.017530%
 44     0.1174421652E+000+/-     0.014112%    +i   0.1338903294E+000+/-     0.016153%
 45     0.1024373588E+000+/-     0.015820%    +i   0.1377093012E+000+/-     0.015521%
 46     0.9231086811E-001+/-     0.017541%    +i   0.1466218314E+000+/-     0.014584%
 47     0.8438979149E-001+/-     0.019646%    +i   0.1533779014E+000+/-     0.013968%
 48     0.7035351333E-001+/-     0.023337%    +i   0.1576706471E+000+/-     0.013440%
 49     0.5876262928E-001+/-     0.028414%    +i   0.1640003329E+000+/-     0.012934%
 50     0.5061622627E-001+/-     0.033906%    +i   0.1611389377E+000+/-     0.012756%
 51     0.3339640581E-001+/-     0.052016%    +i   0.1713815959E+000+/-     0.012122%
 52     0.2391546347E-001+/-     0.074452%    +i   0.1676511626E+000+/-     0.011956%
 53     0.1258767051E-001+/-     0.146055%    +i   0.1708572353E+000+/-     0.011569%
 54    -0.6598496579E-002+/-     0.284691%    +i   0.1761971913E+000+/-     0.011160%
 55    -0.1422819713E-001+/-     0.136204%    +i   0.1715740211E+000+/-     0.010988%
 56    -0.2917880917E-001+/-     0.069318%    +i   0.1730835446E+000+/-     0.010705%
 57    -0.4420655381E-001+/-     0.046579%    +i   0.1714470103E+000+/-     0.010425%
 58    -0.5191045836E-001+/-     0.040573%    +i   0.1634637383E+000+/-     0.010350%
 59    -0.6949124706E-001+/-     0.031327%    +i   0.1632008080E+000+/-     0.010047%
 60    -0.7547364544E-001+/-     0.029603%    +i   0.1550095351E+000+/-     0.009971%
 61    -0.9693308728E-001+/-     0.023616%    +i   0.1506692161E+000+/-     0.009789%
 62    -0.1066320367E+000+/-     0.022204%    +i   0.1458383152E+000+/-     0.009559%
 63    -0.9968610663E-001+/-     0.023756%    +i   0.1336444104E+000+/-     0.009600%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   25000000000.0000        678912130.000000     
 (25600.0000000000,0.000000000000000E+000)
 (592493338.000000,2.891195489368745E-002)
 (29333.9172161291,-1.431410004154151E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1026535829E+000+/-     0.021896%    +i  -0.6367506499E-001+/-     0.019332%
  1    -0.9989626886E-001+/-     0.023473%    +i  -0.1333379726E+000+/-     0.009506%
  2    -0.1063231959E+000+/-     0.022009%    +i  -0.1450952515E+000+/-     0.009480%
  3    -0.9631079467E-001+/-     0.023483%    +i  -0.1497708904E+000+/-     0.009713%
  4    -0.7638731784E-001+/-     0.028967%    +i  -0.1550282340E+000+/-     0.009864%
  5    -0.6940460726E-001+/-     0.031039%    +i  -0.1627441999E+000+/-     0.009953%
  6    -0.5193808439E-001+/-     0.040140%    +i  -0.1631352074E+000+/-     0.010249%
  7    -0.4499291717E-001+/-     0.045295%    +i  -0.1714850257E+000+/-     0.010314%
  8    -0.2982700235E-001+/-     0.067142%    +i  -0.1732796307E+000+/-     0.010584%
  9    -0.1384686985E-001+/-     0.138832%    +i  -0.1715033428E+000+/-     0.010871%
 10    -0.7080550407E-002+/-     0.262834%    +i  -0.1765417066E+000+/-     0.011031%
 11     0.1162200651E-001+/-     0.156646%    +i  -0.1717396063E+000+/-     0.011417%
 12     0.2338692704E-001+/-     0.075342%    +i  -0.1679207908E+000+/-     0.011820%
 13     0.3338395244E-001+/-     0.051508%    +i  -0.1709531721E+000+/-     0.012010%
 14     0.5079789021E-001+/-     0.033487%    +i  -0.1609342073E+000+/-     0.012632%
 15     0.5835966746E-001+/-     0.028275%    +i  -0.1635947743E+000+/-     0.012814%
 16     0.7023852071E-001+/-     0.023151%    +i  -0.1578927829E+000+/-     0.013291%
 17     0.8459043790E-001+/-     0.019421%    +i  -0.1527717553E+000+/-     0.013857%
 18     0.9202473831E-001+/-     0.017408%    +i  -0.1473769466E+000+/-     0.014389%
 19     0.1022406075E+000+/-     0.015679%    +i  -0.1378349143E+000+/-     0.015350%
 20     0.1173160865E+000+/-     0.013978%    +i  -0.1341973559E+000+/-     0.015963%
 21     0.1242885621E+000+/-     0.013139%    +i  -0.1209358699E+000+/-     0.017394%
 22     0.1303804836E+000+/-     0.012425%    +i  -0.1148532398E+000+/-     0.018295%
 23     0.1386256766E+000+/-     0.011780%    +i  -0.1045248423E+000+/-     0.019950%
 24     0.1515923096E+000+/-     0.011160%    +i  -0.9251218834E-001+/-     0.022495%
 25     0.1586834613E+000+/-     0.010799%    +i  -0.8375876067E-001+/-     0.024871%
 26     0.1690835580E+000+/-     0.010365%    +i  -0.7440099103E-001+/-     0.028128%
 27     0.1668565002E+000+/-     0.010340%    +i  -0.5880452171E-001+/-     0.034181%
 28     0.1711252243E+000+/-     0.010159%    +i  -0.4711903011E-001+/-     0.042299%
 29     0.1727938431E+000+/-     0.010091%    +i  -0.3376093501E-001+/-     0.058393%
 30     0.1751655687E+000+/-     0.010029%    +i  -0.2401150944E-001+/-     0.082310%
 31     0.1786571849E+000+/-     0.009932%    +i  -0.1110302484E-001+/-     0.177506%
 32     0.1856915572E+000+/-     0.009741%    +i  -0.9061208930E-011+/-     0.000000%
 33     0.1786571849E+000+/-     0.009932%    +i   0.1110302482E-001+/-     0.177506%
 34     0.1751655687E+000+/-     0.010029%    +i   0.2401150942E-001+/-     0.082310%
 35     0.1727938431E+000+/-     0.010091%    +i   0.3376093500E-001+/-     0.058393%
 36     0.1711252243E+000+/-     0.010159%    +i   0.4711903009E-001+/-     0.042299%
 37     0.1668565002E+000+/-     0.010340%    +i   0.5880452169E-001+/-     0.034181%
 38     0.1690835580E+000+/-     0.010365%    +i   0.7440099102E-001+/-     0.028128%
 39     0.1586834614E+000+/-     0.010799%    +i   0.8375876065E-001+/-     0.024871%
 40     0.1515923096E+000+/-     0.011160%    +i   0.9251218833E-001+/-     0.022495%
 41     0.1386256766E+000+/-     0.011780%    +i   0.1045248423E+000+/-     0.019950%
 42     0.1303804836E+000+/-     0.012425%    +i   0.1148532398E+000+/-     0.018295%
 43     0.1242885621E+000+/-     0.013139%    +i   0.1209358699E+000+/-     0.017394%
 44     0.1173160865E+000+/-     0.013978%    +i   0.1341973558E+000+/-     0.015963%
 45     0.1022406075E+000+/-     0.015679%    +i   0.1378349143E+000+/-     0.015350%
 46     0.9202473832E-001+/-     0.017408%    +i   0.1473769466E+000+/-     0.014389%
 47     0.8459043791E-001+/-     0.019421%    +i   0.1527717553E+000+/-     0.013857%
 48     0.7023852072E-001+/-     0.023151%    +i   0.1578927829E+000+/-     0.013291%
 49     0.5835966747E-001+/-     0.028275%    +i   0.1635947742E+000+/-     0.012814%
 50     0.5079789022E-001+/-     0.033487%    +i   0.1609342073E+000+/-     0.012632%
 51     0.3338395246E-001+/-     0.051508%    +i   0.1709531721E+000+/-     0.012010%
 52     0.2338692706E-001+/-     0.075342%    +i   0.1679207908E+000+/-     0.011820%
 53     0.1162200653E-001+/-     0.156646%    +i   0.1717396063E+000+/-     0.011417%
 54    -0.7080550390E-002+/-     0.262834%    +i   0.1765417066E+000+/-     0.011031%
 55    -0.1384686983E-001+/-     0.138832%    +i   0.1715033428E+000+/-     0.010871%
 56    -0.2982700233E-001+/-     0.067142%    +i   0.1732796307E+000+/-     0.010584%
 57    -0.4499291715E-001+/-     0.045295%    +i   0.1714850257E+000+/-     0.010314%
 58    -0.5193808437E-001+/-     0.040140%    +i   0.1631352074E+000+/-     0.010249%
 59    -0.6940460724E-001+/-     0.031039%    +i   0.1627441999E+000+/-     0.009953%
 60    -0.7638731782E-001+/-     0.028967%    +i   0.1550282340E+000+/-     0.009864%
 61    -0.9631079465E-001+/-     0.023483%    +i   0.1497708904E+000+/-     0.009713%
 62    -0.1063231959E+000+/-     0.022009%    +i   0.1450952515E+000+/-     0.009480%
 63    -0.9989626885E-001+/-     0.023473%    +i   0.1333379726E+000+/-     0.009506%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   25000000000.0000        678402635.000000     
 (25600.0000000000,0.000000000000000E+000)
 (591888327.000000,2.856055928069322E-002)
 (29341.8651184179,-1.415841536136052E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1022721763E+000+/-     0.021933%    +i  -0.6350562696E-001+/-     0.019358%
  1    -0.1002210621E+000+/-     0.023388%    +i  -0.1334076449E+000+/-     0.009501%
  2    -0.1064874143E+000+/-     0.021993%    +i  -0.1454369504E+000+/-     0.009466%
  3    -0.9828754902E-001+/-     0.023064%    +i  -0.1508274186E+000+/-     0.009674%
  4    -0.7553535060E-001+/-     0.029295%    +i  -0.1549950952E+000+/-     0.009859%
  5    -0.6974363956E-001+/-     0.030945%    +i  -0.1635204992E+000+/-     0.009923%
  6    -0.5267136440E-001+/-     0.039585%    +i  -0.1636433766E+000+/-     0.010229%
  7    -0.4502726838E-001+/-     0.045287%    +i  -0.1718423582E+000+/-     0.010297%
  8    -0.2966076367E-001+/-     0.067418%    +i  -0.1728942856E+000+/-     0.010593%
  9    -0.1482897412E-001+/-     0.129465%    +i  -0.1721390923E+000+/-     0.010846%
 10    -0.7364835748E-002+/-     0.251930%    +i  -0.1760259617E+000+/-     0.011044%
 11     0.1233893514E-001+/-     0.147447%    +i  -0.1708637629E+000+/-     0.011442%
 12     0.2365765691E-001+/-     0.074509%    +i  -0.1679125807E+000+/-     0.011814%
 13     0.3320351310E-001+/-     0.051752%    +i  -0.1712184127E+000+/-     0.011995%
 14     0.5065261605E-001+/-     0.033520%    +i  -0.1605891451E+000+/-     0.012642%
 15     0.5781130209E-001+/-     0.028516%    +i  -0.1648253635E+000+/-     0.012752%
 16     0.7054632011E-001+/-     0.023055%    +i  -0.1574473298E+000+/-     0.013307%
 17     0.8433094511E-001+/-     0.019455%    +i  -0.1533335115E+000+/-     0.013819%
 18     0.9169214718E-001+/-     0.017437%    +i  -0.1474051403E+000+/-     0.014374%
 19     0.1019890222E+000+/-     0.015694%    +i  -0.1379062149E+000+/-     0.015333%
 20     0.1173985533E+000+/-     0.013967%    +i  -0.1334970705E+000+/-     0.016012%
 21     0.1231331862E+000+/-     0.013189%    +i  -0.1217880925E+000+/-     0.017274%
 22     0.1300829793E+000+/-     0.012432%    +i  -0.1148704231E+000+/-     0.018274%
 23     0.1381694987E+000+/-     0.011800%    +i  -0.1036813060E+000+/-     0.020049%
 24     0.1505396187E+000+/-     0.011190%    +i  -0.9298955296E-001+/-     0.022349%
 25     0.1590868393E+000+/-     0.010784%    +i  -0.8313640054E-001+/-     0.025031%
 26     0.1687104946E+000+/-     0.010375%    +i  -0.7424619156E-001+/-     0.028144%
 27     0.1670643579E+000+/-     0.010330%    +i  -0.5857420422E-001+/-     0.034303%
 28     0.1705407050E+000+/-     0.010173%    +i  -0.4752939334E-001+/-     0.041871%
 29     0.1726971630E+000+/-     0.010091%    +i  -0.3369148916E-001+/-     0.058459%
 30     0.1754294298E+000+/-     0.010017%    +i  -0.2412650900E-001+/-     0.081939%
 31     0.1778583137E+000+/-     0.009953%    +i  -0.1115113234E-001+/-     0.176252%
 32     0.1843815019E+000+/-     0.009777%    +i  -0.8897014140E-011+/-     0.000000%
 33     0.1778583137E+000+/-     0.009953%    +i   0.1115113232E-001+/-     0.176252%
 34     0.1754294298E+000+/-     0.010017%    +i   0.2412650898E-001+/-     0.081939%
 35     0.1726971630E+000+/-     0.010091%    +i   0.3369148915E-001+/-     0.058459%
 36     0.1705407050E+000+/-     0.010173%    +i   0.4752939332E-001+/-     0.041871%
 37     0.1670643579E+000+/-     0.010330%    +i   0.5857420421E-001+/-     0.034303%
 38     0.1687104946E+000+/-     0.010375%    +i   0.7424619155E-001+/-     0.028144%
 39     0.1590868393E+000+/-     0.010784%    +i   0.8313640053E-001+/-     0.025031%
 40     0.1505396187E+000+/-     0.011190%    +i   0.9298955295E-001+/-     0.022349%
 41     0.1381694987E+000+/-     0.011800%    +i   0.1036813060E+000+/-     0.020049%
 42     0.1300829793E+000+/-     0.012432%    +i   0.1148704231E+000+/-     0.018274%
 43     0.1231331862E+000+/-     0.013189%    +i   0.1217880925E+000+/-     0.017274%
 44     0.1173985533E+000+/-     0.013967%    +i   0.1334970705E+000+/-     0.016012%
 45     0.1019890222E+000+/-     0.015694%    +i   0.1379062149E+000+/-     0.015333%
 46     0.9169214719E-001+/-     0.017437%    +i   0.1474051403E+000+/-     0.014374%
 47     0.8433094512E-001+/-     0.019455%    +i   0.1533335115E+000+/-     0.013819%
 48     0.7054632012E-001+/-     0.023055%    +i   0.1574473298E+000+/-     0.013307%
 49     0.5781130210E-001+/-     0.028516%    +i   0.1648253635E+000+/-     0.012752%
 50     0.5065261606E-001+/-     0.033520%    +i   0.1605891451E+000+/-     0.012642%
 51     0.3320351312E-001+/-     0.051752%    +i   0.1712184127E+000+/-     0.011995%
 52     0.2365765693E-001+/-     0.074509%    +i   0.1679125807E+000+/-     0.011814%
 53     0.1233893515E-001+/-     0.147447%    +i   0.1708637629E+000+/-     0.011442%
 54    -0.7364835731E-002+/-     0.251930%    +i   0.1760259617E+000+/-     0.011044%
 55    -0.1482897410E-001+/-     0.129465%    +i   0.1721390923E+000+/-     0.010846%
 56    -0.2966076365E-001+/-     0.067418%    +i   0.1728942856E+000+/-     0.010593%
 57    -0.4502726836E-001+/-     0.045287%    +i   0.1718423583E+000+/-     0.010297%
 58    -0.5267136438E-001+/-     0.039585%    +i   0.1636433766E+000+/-     0.010229%
 59    -0.6974363954E-001+/-     0.030945%    +i   0.1635204992E+000+/-     0.009923%
 60    -0.7553535059E-001+/-     0.029295%    +i   0.1549950952E+000+/-     0.009859%
 61    -0.9828754900E-001+/-     0.023064%    +i   0.1508274186E+000+/-     0.009674%
 62    -0.1064874143E+000+/-     0.021993%    +i   0.1454369504E+000+/-     0.009466%
 63    -0.1002210621E+000+/-     0.023388%    +i   0.1334076449E+000+/-     0.009501%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   25500000000.0000        691473301.000000     
 (25600.0000000000,0.000000000000000E+000)
 (603121352.000000,2.760557906142483E-002)
 (29350.1738031652,-1.343392238896954E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1028214142E+000+/-     0.021623%    +i  -0.6349892741E-001+/-     0.019145%
  1    -0.1009138208E+000+/-     0.023001%    +i  -0.1332482281E+000+/-     0.009401%
  2    -0.1064447303E+000+/-     0.021746%    +i  -0.1447881357E+000+/-     0.009386%
  3    -0.9851187667E-001+/-     0.022774%    +i  -0.1505886656E+000+/-     0.009576%
  4    -0.7514500569E-001+/-     0.029114%    +i  -0.1543524625E+000+/-     0.009773%
  5    -0.7057970682E-001+/-     0.030298%    +i  -0.1638249560E+000+/-     0.009804%
  6    -0.5269123034E-001+/-     0.039117%    +i  -0.1630558687E+000+/-     0.010139%
  7    -0.4478334156E-001+/-     0.045090%    +i  -0.1715778792E+000+/-     0.010192%
  8    -0.3010336672E-001+/-     0.065752%    +i  -0.1729895804E+000+/-     0.010475%
  9    -0.1523664664E-001+/-     0.124795%    +i  -0.1724130014E+000+/-     0.010719%
 10    -0.8193553729E-002+/-     0.223540%    +i  -0.1756733723E+000+/-     0.010939%
 11     0.1209710551E-001+/-     0.148810%    +i  -0.1707501889E+000+/-     0.011323%
 12     0.2311146093E-001+/-     0.075462%    +i  -0.1682765143E+000+/-     0.011673%
 13     0.3290529060E-001+/-     0.051635%    +i  -0.1709614919E+000+/-     0.011876%
 14     0.5017934788E-001+/-     0.033488%    +i  -0.1613122272E+000+/-     0.012474%
 15     0.5732179441E-001+/-     0.028469%    +i  -0.1659306604E+000+/-     0.012565%
 16     0.6983219047E-001+/-     0.022988%    +i  -0.1572919803E+000+/-     0.013171%
 17     0.8393413263E-001+/-     0.019315%    +i  -0.1530349059E+000+/-     0.013687%
 18     0.9156616220E-001+/-     0.017278%    +i  -0.1476045057E+000+/-     0.014209%
 19     0.1021601791E+000+/-     0.015520%    +i  -0.1383033129E+000+/-     0.015146%
 20     0.1175832843E+000+/-     0.013812%    +i  -0.1329140391E+000+/-     0.015894%
