 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
 30     0.1831169972E+000+/-     0.015922%    +i  -0.2290905192E-001+/-     0.090882%
 31     0.1876131639E+000+/-     0.015807%    +i  -0.7635609836E-002+/-     0.270702%
 32     0.1881346104E+000+/-     0.015762%    +i  -0.3279989308E-010+/-     0.000000%
 33     0.1876131639E+000+/-     0.015807%    +i   0.7635609771E-002+/-     0.270702%
 34     0.1831169972E+000+/-     0.015922%    +i   0.2290905185E-001+/-     0.090882%
 35     0.1800095060E+000+/-     0.015988%    +i   0.3491234167E-001+/-     0.060805%
 36     0.1833648674E+000+/-     0.015919%    +i   0.3859571831E-001+/-     0.056226%
 37     0.1687332401E+000+/-     0.016453%    +i   0.5038488003E-001+/-     0.043064%
 38     0.1811690230E+000+/-     0.015921%    +i   0.6070249590E-001+/-     0.038024%
 39     0.1715859560E+000+/-     0.016306%    +i   0.6980169412E-001+/-     0.033256%
 40     0.1553346454E+000+/-     0.017001%    +i   0.7966853693E-001+/-     0.029747%
 41     0.1529616404E+000+/-     0.017165%    +i   0.8653227881E-001+/-     0.027980%
 42     0.1444742040E+000+/-     0.017497%    +i   0.9769156417E-001+/-     0.025516%
 43     0.1412325351E+000+/-     0.017640%    +i   0.1074375557E+000+/-     0.023544%
 44     0.1387691814E+000+/-     0.017949%    +i   0.1165924260E+000+/-     0.022305%
 45     0.1254712788E+000+/-     0.018823%    +i   0.1240409536E+000+/-     0.021452%
 46     0.1226667432E+000+/-     0.019692%    +i   0.1339651587E+000+/-     0.020808%
 47     0.1126144100E+000+/-     0.020842%    +i   0.1362141816E+000+/-     0.020310%
 48     0.1038112561E+000+/-     0.021822%    +i   0.1461722153E+000+/-     0.019322%
 49     0.9885349505E-001+/-     0.023229%    +i   0.1513051445E+000+/-     0.018854%
 50     0.8467824771E-001+/-     0.025770%    +i   0.1526886613E+000+/-     0.018514%
 51     0.7490244748E-001+/-     0.030056%    +i   0.1676596744E+000+/-     0.017777%
 52     0.6690327668E-001+/-     0.032471%    +i   0.1641763894E+000+/-     0.017510%
 53     0.5369902024E-001+/-     0.041310%    +i   0.1708825275E+000+/-     0.017293%
 54     0.4451811299E-001+/-     0.048866%    +i   0.1670485218E+000+/-     0.017175%
 55     0.3096924753E-001+/-     0.070946%    +i   0.1713883450E+000+/-     0.016845%
 56     0.2086333202E-001+/-     0.105480%    +i   0.1744210012E+000+/-     0.016403%
 57     0.1190655238E-001+/-     0.195311%    +i   0.1781213518E+000+/-     0.016117%
 58     0.1823853798E-003+/-    13.271145%    +i   0.1848084828E+000+/-     0.015572%
 59    -0.1202797654E-001+/-     0.205777%    +i   0.1791765101E+000+/-     0.015671%
 60    -0.2400295526E-001+/-     0.104841%    +i   0.1789083948E+000+/-     0.015391%
 61    -0.4047802092E-001+/-     0.064996%    +i   0.1820519470E+000+/-     0.015062%
 62    -0.4961079766E-001+/-     0.055873%    +i   0.1786928460E+000+/-     0.014951%
 63    -0.5730108119E-001+/-     0.048604%    +i   0.1763962564E+000+/-     0.014714%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   8500000000.00000        204417262.000000     
 (25600.0000000000,0.000000000000000E+000)
 (170143760.000000,2.747384885103436E-002)
 (30756.8253293568,-4.966437618613888E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.8095916470E-001+/-     0.036967%    +i  -0.8651384870E-001+/-     0.028202%
  1    -0.6411767208E-001+/-     0.044941%    +i  -0.1718880926E+000+/-     0.014411%
  2    -0.5461765705E-001+/-     0.053136%    +i  -0.1759246589E+000+/-     0.014598%
  3    -0.4670706662E-001+/-     0.058923%    +i  -0.1792087676E+000+/-     0.014741%
  4    -0.3107869841E-001+/-     0.085174%    +i  -0.1771364344E+000+/-     0.015070%
  5    -0.1827591568E-001+/-     0.139447%    +i  -0.1761097932E+000+/-     0.015407%
  6    -0.5991461118E-002+/-     0.424650%    +i  -0.1836238566E+000+/-     0.015290%
  7     0.7522294302E-002+/-     0.319732%    +i  -0.1753004150E+000+/-     0.015884%
  8     0.1788112738E-001+/-     0.127744%    +i  -0.1711283062E+000+/-     0.016203%
  9     0.2385561712E-001+/-     0.095520%    +i  -0.1720314686E+000+/-     0.016611%
 10     0.3866987958E-001+/-     0.058910%    +i  -0.1686764872E+000+/-     0.016954%
 11     0.4805328555E-001+/-     0.047413%    +i  -0.1715082209E+000+/-     0.017107%
 12     0.6066125860E-001+/-     0.035971%    +i  -0.1635270067E+000+/-     0.017411%
 13     0.7092632213E-001+/-     0.032340%    +i  -0.1675318920E+000+/-     0.017670%
 14     0.8039371643E-001+/-     0.027379%    +i  -0.1524375969E+000+/-     0.018479%
 15     0.9421845912E-001+/-     0.024309%    +i  -0.1513056639E+000+/-     0.018841%
 16     0.9851120898E-001+/-     0.022716%    +i  -0.1473836884E+000+/-     0.019318%
 17     0.1085527305E+000+/-     0.021419%    +i  -0.1378521332E+000+/-     0.020355%
 18     0.1192134615E+000+/-     0.020000%    +i  -0.1332265873E+000+/-     0.020943%
 19     0.1243914665E+000+/-     0.019091%    +i  -0.1245671979E+000+/-     0.021805%
 20     0.1357895430E+000+/-     0.018047%    +i  -0.1170271790E+000+/-     0.022667%
 21     0.1409518297E+000+/-     0.017695%    +i  -0.1042409924E+000+/-     0.024424%
 22     0.1445512870E+000+/-     0.017442%    +i  -0.9712582113E-001+/-     0.026416%
 23     0.1520790290E+000+/-     0.016988%    +i  -0.8912018897E-001+/-     0.028596%
 24     0.1512294950E+000+/-     0.016824%    +i  -0.8075031579E-001+/-     0.030104%
 25     0.1683625882E+000+/-     0.016111%    +i  -0.6975294172E-001+/-     0.034317%
 26     0.1787542749E+000+/-     0.015710%    +i  -0.5933299993E-001+/-     0.040165%
 27     0.1668212944E+000+/-     0.016161%    +i  -0.5239015765E-001+/-     0.043823%
 28     0.1825767309E+000+/-     0.015606%    +i  -0.3964126171E-001+/-     0.058444%
 29     0.1792901935E+000+/-     0.015687%    +i  -0.3360786282E-001+/-     0.067057%
 30     0.1840513292E+000+/-     0.015563%    +i  -0.2242881650E-001+/-     0.100808%
 31     0.1858046563E+000+/-     0.015501%    +i  -0.9034851534E-002+/-     0.243308%
 32     0.1858371580E+000+/-     0.015475%    +i  -0.3000792971E-010+/-     0.000000%
 33     0.1858046563E+000+/-     0.015501%    +i   0.9034851474E-002+/-     0.243308%
 34     0.1840513292E+000+/-     0.015563%    +i   0.2242881645E-001+/-     0.100808%
 35     0.1792901935E+000+/-     0.015687%    +i   0.3360786276E-001+/-     0.067057%
 36     0.1825767309E+000+/-     0.015606%    +i   0.3964126165E-001+/-     0.058444%
 37     0.1668212944E+000+/-     0.016161%    +i   0.5239015760E-001+/-     0.043823%
 38     0.1787542749E+000+/-     0.015710%    +i   0.5933299987E-001+/-     0.040165%
 39     0.1683625882E+000+/-     0.016111%    +i   0.6975294167E-001+/-     0.034317%
 40     0.1512294950E+000+/-     0.016824%    +i   0.8075031574E-001+/-     0.030104%
 41     0.1520790290E+000+/-     0.016988%    +i   0.8912018892E-001+/-     0.028596%
 42     0.1445512870E+000+/-     0.017442%    +i   0.9712582108E-001+/-     0.026416%
 43     0.1409518298E+000+/-     0.017695%    +i   0.1042409924E+000+/-     0.024424%
 44     0.1357895431E+000+/-     0.018047%    +i   0.1170271789E+000+/-     0.022667%
 45     0.1243914665E+000+/-     0.019091%    +i   0.1245671978E+000+/-     0.021805%
 46     0.1192134615E+000+/-     0.020000%    +i   0.1332265872E+000+/-     0.020943%
 47     0.1085527305E+000+/-     0.021419%    +i   0.1378521332E+000+/-     0.020355%
 48     0.9851120903E-001+/-     0.022716%    +i   0.1473836884E+000+/-     0.019318%
 49     0.9421845917E-001+/-     0.024309%    +i   0.1513056639E+000+/-     0.018841%
 50     0.8039371648E-001+/-     0.027379%    +i   0.1524375969E+000+/-     0.018479%
 51     0.7092632219E-001+/-     0.032340%    +i   0.1675318920E+000+/-     0.017670%
 52     0.6066125865E-001+/-     0.035971%    +i   0.1635270067E+000+/-     0.017411%
 53     0.4805328560E-001+/-     0.047413%    +i   0.1715082208E+000+/-     0.017107%
 54     0.3866987964E-001+/-     0.058910%    +i   0.1686764872E+000+/-     0.016954%
 55     0.2385561718E-001+/-     0.095520%    +i   0.1720314686E+000+/-     0.016611%
 56     0.1788112744E-001+/-     0.127744%    +i   0.1711283062E+000+/-     0.016203%
 57     0.7522294358E-002+/-     0.319732%    +i   0.1753004150E+000+/-     0.015884%
 58    -0.5991461059E-002+/-     0.424650%    +i   0.1836238566E+000+/-     0.015290%
 59    -0.1827591562E-001+/-     0.139447%    +i   0.1761097932E+000+/-     0.015407%
 60    -0.3107869835E-001+/-     0.085174%    +i   0.1771364344E+000+/-     0.015070%
 61    -0.4670706656E-001+/-     0.058923%    +i   0.1792087676E+000+/-     0.014741%
 62    -0.5461765699E-001+/-     0.053136%    +i   0.1759246589E+000+/-     0.014598%
 63    -0.6411767202E-001+/-     0.044941%    +i   0.1718880926E+000+/-     0.014411%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   9000000000.00000        218628686.000000     
 (25600.0000000000,0.000000000000000E+000)
 (182767664.000000,2.750719492405076E-002)
 (30623.0010227630,-4.608872487928428E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.8257769742E-001+/-     0.036272%    +i  -0.8395133394E-001+/-     0.027757%
  1    -0.6747815296E-001+/-     0.043590%    +i  -0.1680872958E+000+/-     0.014122%
  2    -0.5818366275E-001+/-     0.050703%    +i  -0.1724319016E+000+/-     0.014305%
  3    -0.5290336577E-001+/-     0.053885%    +i  -0.1777671779E+000+/-     0.014407%
  4    -0.3499159003E-001+/-     0.077183%    +i  -0.1741705557E+000+/-     0.014795%
  5    -0.2487206788E-001+/-     0.107125%    +i  -0.1765733866E+000+/-     0.015058%
  6    -0.1033513672E-001+/-     0.251870%    +i  -0.1815426030E+000+/-     0.015031%
  7     0.1902193809E-002+/-     1.288102%    +i  -0.1738290104E+000+/-     0.015638%
  8     0.1362421870E-001+/-     0.171182%    +i  -0.1693538460E+000+/-     0.015985%
  9     0.1884131883E-001+/-     0.124214%    +i  -0.1723695990E+000+/-     0.016348%
 10     0.3593285431E-001+/-     0.065407%    +i  -0.1684461607E+000+/-     0.016716%
 11     0.4451104840E-001+/-     0.051578%    +i  -0.1696896825E+000+/-     0.016922%
 12     0.5827372749E-001+/-     0.038705%    +i  -0.1639441481E+000+/-     0.017244%
 13     0.6648286792E-001+/-     0.034390%    +i  -0.1669232614E+000+/-     0.017511%
 14     0.7575242901E-001+/-     0.029066%    +i  -0.1539512821E+000+/-     0.018332%
 15     0.9201195040E-001+/-     0.024907%    +i  -0.1487434954E+000+/-     0.018808%
 16     0.9714883822E-001+/-     0.023275%    +i  -0.1462228634E+000+/-     0.019310%
 17     0.1059358867E+000+/-     0.021784%    +i  -0.1374568981E+000+/-     0.020330%
 18     0.1177887465E+000+/-     0.020182%    +i  -0.1316249571E+000+/-     0.021047%
 19     0.1209881604E+000+/-     0.019229%    +i  -0.1261676684E+000+/-     0.021772%
 20     0.1333509842E+000+/-     0.018079%    +i  -0.1174994226E+000+/-     0.022814%
 21     0.1380213346E+000+/-     0.017644%    +i  -0.1045879115E+000+/-     0.024614%
 22     0.1411226861E+000+/-     0.017338%    +i  -0.9689151422E-001+/-     0.026557%
 23     0.1504125240E+000+/-     0.016816%    +i  -0.8956778964E-001+/-     0.028904%
 24     0.1505348364E+000+/-     0.016630%    +i  -0.8034772506E-001+/-     0.030888%
 25     0.1672157478E+000+/-     0.015864%    +i  -0.7096243320E-001+/-     0.034886%
 26     0.1772100808E+000+/-     0.015449%    +i  -0.6056103877E-001+/-     0.040676%
 27     0.1651297362E+000+/-     0.015919%    +i  -0.5093210360E-001+/-     0.045926%
 28     0.1788113304E+000+/-     0.015371%    +i  -0.4011226611E-001+/-     0.058606%
 29     0.1785220158E+000+/-     0.015384%    +i  -0.3341485345E-001+/-     0.069989%
 30     0.1818115582E+000+/-     0.015286%    +i  -0.2256636829E-001+/-     0.102817%
 31     0.1841284558E+000+/-     0.015207%    +i  -0.1016038565E-001+/-     0.224192%
 32     0.1862627811E+000+/-     0.015133%    +i  -0.2803322270E-010+/-     0.000000%
 33     0.1841284558E+000+/-     0.015207%    +i   0.1016038560E-001+/-     0.224192%
 34     0.1818115582E+000+/-     0.015286%    +i   0.2256636824E-001+/-     0.102817%
 35     0.1785220158E+000+/-     0.015384%    +i   0.3341485340E-001+/-     0.069989%
 36     0.1788113304E+000+/-     0.015371%    +i   0.4011226605E-001+/-     0.058606%
 37     0.1651297362E+000+/-     0.015919%    +i   0.5093210355E-001+/-     0.045926%
 38     0.1772100808E+000+/-     0.015449%    +i   0.6056103872E-001+/-     0.040676%
 39     0.1672157478E+000+/-     0.015864%    +i   0.7096243315E-001+/-     0.034886%
 40     0.1505348364E+000+/-     0.016630%    +i   0.8034772501E-001+/-     0.030888%
 41     0.1504125240E+000+/-     0.016816%    +i   0.8956778960E-001+/-     0.028904%
 42     0.1411226862E+000+/-     0.017338%    +i   0.9689151418E-001+/-     0.026557%
 43     0.1380213346E+000+/-     0.017644%    +i   0.1045879115E+000+/-     0.024614%
 44     0.1333509843E+000+/-     0.018079%    +i   0.1174994226E+000+/-     0.022814%
 45     0.1209881605E+000+/-     0.019229%    +i   0.1261676684E+000+/-     0.021772%
 46     0.1177887465E+000+/-     0.020182%    +i   0.1316249571E+000+/-     0.021047%
 47     0.1059358867E+000+/-     0.021784%    +i   0.1374568980E+000+/-     0.020330%
 48     0.9714883826E-001+/-     0.023275%    +i   0.1462228633E+000+/-     0.019310%
 49     0.9201195044E-001+/-     0.024907%    +i   0.1487434954E+000+/-     0.018808%
 50     0.7575242906E-001+/-     0.029066%    +i   0.1539512821E+000+/-     0.018332%
 51     0.6648286797E-001+/-     0.034390%    +i   0.1669232614E+000+/-     0.017511%
 52     0.5827372753E-001+/-     0.038705%    +i   0.1639441481E+000+/-     0.017244%
 53     0.4451104845E-001+/-     0.051578%    +i   0.1696896825E+000+/-     0.016922%
 54     0.3593285436E-001+/-     0.065407%    +i   0.1684461606E+000+/-     0.016716%
 55     0.1884131888E-001+/-     0.124214%    +i   0.1723695990E+000+/-     0.016348%
 56     0.1362421875E-001+/-     0.171182%    +i   0.1693538460E+000+/-     0.015985%
 57     0.1902193861E-002+/-     1.288102%    +i   0.1738290104E+000+/-     0.015638%
 58    -0.1033513667E-001+/-     0.251870%    +i   0.1815426030E+000+/-     0.015031%
 59    -0.2487206783E-001+/-     0.107125%    +i   0.1765733866E+000+/-     0.015058%
 60    -0.3499158998E-001+/-     0.077183%    +i   0.1741705557E+000+/-     0.014795%
 61    -0.5290336572E-001+/-     0.053885%    +i   0.1777671779E+000+/-     0.014407%
 62    -0.5818366270E-001+/-     0.050703%    +i   0.1724319016E+000+/-     0.014305%
 63    -0.6747815291E-001+/-     0.043590%    +i   0.1680872958E+000+/-     0.014122%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   9500000000.00000        232906962.000000     
 (25600.0000000000,0.000000000000000E+000)
 (195452829.000000,2.755274071480184E-002)
 (30505.6634775033,-4.300345205689752E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.8396091391E-001+/-     0.035536%    +i  -0.8169400986E-001+/-     0.027330%
  1    -0.7124356590E-001+/-     0.041857%    +i  -0.1650698254E+000+/-     0.013837%
  2    -0.6104985851E-001+/-     0.049134%    +i  -0.1702867700E+000+/-     0.013994%
  3    -0.5679001553E-001+/-     0.050380%    +i  -0.1743716261E+000+/-     0.014155%
  4    -0.3917695433E-001+/-     0.069498%    +i  -0.1715003994E+000+/-     0.014537%
  5    -0.2546517616E-001+/-     0.107097%    +i  -0.1748181958E+000+/-     0.014753%
  6    -0.1377981304E-001+/-     0.192667%    +i  -0.1803473117E+000+/-     0.014754%
  7    -0.2607595511E-002+/-     0.947560%    +i  -0.1721961092E+000+/-     0.015395%
  8     0.1024284907E-001+/-     0.233538%    +i  -0.1690886577E+000+/-     0.015722%
  9     0.1466117848E-001+/-     0.162069%    +i  -0.1724818753E+000+/-     0.016077%
 10     0.3456764225E-001+/-     0.069845%    +i  -0.1684332490E+000+/-     0.016452%
 11     0.4097638840E-001+/-     0.056318%    +i  -0.1691110583E+000+/-     0.016700%
 12     0.5384350536E-001+/-     0.041925%    +i  -0.1644000908E+000+/-     0.017038%
 13     0.6218126475E-001+/-     0.036638%    +i  -0.1676881572E+000+/-     0.017294%
 14     0.7441554723E-001+/-     0.029979%    +i  -0.1535064299E+000+/-     0.018185%
 15     0.8708813262E-001+/-     0.025790%    +i  -0.1494642613E+000+/-     0.018629%
 16     0.9575279964E-001+/-     0.023701%    +i  -0.1459263007E+000+/-     0.019218%
 17     0.1033649368E+000+/-     0.022069%    +i  -0.1376175638E+000+/-     0.020208%
 18     0.1150070807E+000+/-     0.020294%    +i  -0.1304827788E+000+/-     0.020997%
 19     0.1201060232E+000+/-     0.019285%    +i  -0.1262113836E+000+/-     0.021787%
 20     0.1291373251E+000+/-     0.018070%    +i  -0.1187551425E+000+/-     0.022641%
 21     0.1371530311E+000+/-     0.017541%    +i  -0.1061249387E+000+/-     0.024685%
 22     0.1380213575E+000+/-     0.017183%    +i  -0.9959126671E-001+/-     0.026227%
 23     0.1481375853E+000+/-     0.016625%    +i  -0.9078455565E-001+/-     0.028763%
 24     0.1478743005E+000+/-     0.016403%    +i  -0.8272126822E-001+/-     0.030485%
 25     0.1652528531E+000+/-     0.015649%    +i  -0.7068879358E-001+/-     0.035315%
 26     0.1767078632E+000+/-     0.015143%    +i  -0.6384686582E-001+/-     0.039924%
 27     0.1639472820E+000+/-     0.015659%    +i  -0.5023104398E-001+/-     0.047228%
 28     0.1767433206E+000+/-     0.015123%    +i  -0.3945667862E-001+/-     0.060273%
 29     0.1778159643E+000+/-     0.015098%    +i  -0.3207512845E-001+/-     0.074325%
 30     0.1799288767E+000+/-     0.015023%    +i  -0.2099466755E-001+/-     0.111874%
 31     0.1830206035E+000+/-     0.014912%    +i  -0.1069010655E-001+/-     0.218201%
 32     0.1869002047E+000+/-     0.014795%    +i  -0.2634708798E-010+/-     0.000000%
