 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
 40     0.1227027004E+000+/-     0.031544%    +i   0.4084042519E-001+/-     0.031546%
 41     0.1355198842E+000+/-     0.029801%    +i   0.5126215175E-001+/-     0.029802%
 42     0.1223376048E+000+/-     0.031113%    +i   0.5198457528E-001+/-     0.031114%
 43     0.1280689301E+000+/-     0.030137%    +i   0.6058106381E-001+/-     0.030138%
 44     0.1195963393E+000+/-     0.030875%    +i   0.6258823182E-001+/-     0.030875%
 45     0.1262393500E+000+/-     0.029722%    +i   0.7267491047E-001+/-     0.029722%
 46     0.1148285891E+000+/-     0.030787%    +i   0.7241589949E-001+/-     0.030787%
 47     0.1183973700E+000+/-     0.029921%    +i   0.8149563765E-001+/-     0.029921%
 48     0.1143974142E+000+/-     0.030001%    +i   0.8574008328E-001+/-     0.030001%
 49     0.1151368884E+000+/-     0.029437%    +i   0.9377793491E-001+/-     0.029437%
 50     0.1054771582E+000+/-     0.030233%    +i   0.9323078302E-001+/-     0.030233%
 51     0.9995771870E-001+/-     0.030485%    +i   0.9580741890E-001+/-     0.030485%
 52     0.1002961160E+000+/-     0.029827%    +i   0.1042102306E+000+/-     0.029827%
 53     0.9367590037E-001+/-     0.030192%    +i   0.1055977864E+000+/-     0.030192%
 54     0.8298416595E-001+/-     0.031327%    +i   0.1015221332E+000+/-     0.031326%
 55     0.8743794786E-001+/-     0.029735%    +i   0.1163389463E+000+/-     0.029735%
 56     0.8487226275E-001+/-     0.029349%    +i   0.1229439092E+000+/-     0.029348%
 57     0.8519269536E-001+/-     0.028411%    +i   0.1347594702E+000+/-     0.028409%
 58     0.7172451108E-001+/-     0.029936%    +i   0.1244072351E+000+/-     0.029934%
 59     0.7375029449E-001+/-     0.028458%    +i   0.1407638410E+000+/-     0.028455%
 60     0.6847736616E-001+/-     0.028345%    +i   0.1448265957E+000+/-     0.028341%
 61     0.6896759764E-001+/-     0.027003%    +i   0.1625111029E+000+/-     0.026997%
 62     0.5983374848E-001+/-     0.027522%    +i   0.1590972986E+000+/-     0.027514%
 63     0.5419051685E-001+/-     0.027321%    +i   0.1638182611E+000+/-     0.027308%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   3000000000.00000        70557805.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (59670482.0000000,2.678978322871683E-002)
 (30270.9102969874,-1.359049060458778E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4547480565E-001+/-     0.036736%    +i  -0.1523091815E+000+/-     0.036736%
  1     0.5465486404E-001+/-     0.024842%    +i  -0.1651504274E+000+/-     0.024830%
  2     0.5979243290E-001+/-     0.025142%    +i  -0.1589005191E+000+/-     0.025134%
  3     0.6920028048E-001+/-     0.024609%    +i  -0.1631068299E+000+/-     0.024603%
  4     0.6856402250E-001+/-     0.025858%    +i  -0.1450617302E+000+/-     0.025854%
  5     0.7156247354E-001+/-     0.026373%    +i  -0.1366218190E+000+/-     0.026371%
  6     0.7190104299E-001+/-     0.027299%    +i  -0.1246884199E+000+/-     0.027298%
  7     0.8528691806E-001+/-     0.025925%    +i  -0.1348934977E+000+/-     0.025924%
  8     0.8238403276E-001+/-     0.027197%    +i  -0.1193318542E+000+/-     0.027196%
  9     0.8537261809E-001+/-     0.027472%    +i  -0.1136108292E+000+/-     0.027472%
 10     0.8070300890E-001+/-     0.029001%    +i  -0.9874165486E-001+/-     0.029001%
 11     0.9466085526E-001+/-     0.027420%    +i  -0.1067152814E+000+/-     0.027420%
 12     0.9787554560E-001+/-     0.027566%    +i  -0.1017012398E+000+/-     0.027566%
 13     0.1005014456E+000+/-     0.027756%    +i  -0.9633799742E-001+/-     0.027756%
 14     0.1051118110E+000+/-     0.027650%    +i  -0.9291332956E-001+/-     0.027650%
 15     0.1141821198E+000+/-     0.026987%    +i  -0.9299760911E-001+/-     0.026987%
 16     0.1126887119E+000+/-     0.027597%    +i  -0.8445961845E-001+/-     0.027597%
 17     0.1181230895E+000+/-     0.027348%    +i  -0.8130649109E-001+/-     0.027348%
 18     0.1110439604E+000+/-     0.028583%    +i  -0.7002798424E-001+/-     0.028583%
 19     0.1224203317E+000+/-     0.027555%    +i  -0.7047271459E-001+/-     0.027555%
 20     0.1152713096E+000+/-     0.028712%    +i  -0.6032215225E-001+/-     0.028712%
 21     0.1260407873E+000+/-     0.027735%    +i  -0.5962364039E-001+/-     0.027735%
 22     0.1242766060E+000+/-     0.028183%    +i  -0.5281638308E-001+/-     0.028184%
 23     0.1339282023E+000+/-     0.027369%    +i  -0.5064866535E-001+/-     0.027370%
 24     0.1192687808E+000+/-     0.029210%    +i  -0.3970003544E-001+/-     0.029212%
 25     0.1243765549E+000+/-     0.028783%    +i  -0.3590796217E-001+/-     0.028787%
 26     0.1277995710E+000+/-     0.028548%    +i  -0.3140209516E-001+/-     0.028554%
 27     0.1291643018E+000+/-     0.028525%    +i  -0.2630260698E-001+/-     0.028536%
 28     0.1336200675E+000+/-     0.028149%    +i  -0.2159744984E-001+/-     0.028169%
 29     0.1388460495E+000+/-     0.027692%    +i  -0.1679836587E-001+/-     0.027732%
 30     0.1482766855E+000+/-     0.026851%    +i  -0.1198415672E-001+/-     0.026947%
 31     0.1305326503E+000+/-     0.028653%    +i  -0.5147766352E-002+/-     0.029120%
 32     0.1409301674E+000+/-     0.027587%    +i  -0.6327229996E-010+/-     0.000000%
 33     0.1305326503E+000+/-     0.028653%    +i   0.5147766234E-002+/-     0.029120%
 34     0.1482766855E+000+/-     0.026851%    +i   0.1198415659E-001+/-     0.026947%
 35     0.1388460496E+000+/-     0.027692%    +i   0.1679836574E-001+/-     0.027732%
 36     0.1336200675E+000+/-     0.028149%    +i   0.2159744972E-001+/-     0.028169%
 37     0.1291643018E+000+/-     0.028525%    +i   0.2630260687E-001+/-     0.028536%
 38     0.1277995710E+000+/-     0.028548%    +i   0.3140209504E-001+/-     0.028554%
 39     0.1243765550E+000+/-     0.028783%    +i   0.3590796205E-001+/-     0.028787%
 40     0.1192687808E+000+/-     0.029210%    +i   0.3970003533E-001+/-     0.029212%
 41     0.1339282024E+000+/-     0.027369%    +i   0.5064866523E-001+/-     0.027370%
 42     0.1242766061E+000+/-     0.028183%    +i   0.5281638297E-001+/-     0.028184%
 43     0.1260407874E+000+/-     0.027735%    +i   0.5962364028E-001+/-     0.027735%
 44     0.1152713097E+000+/-     0.028712%    +i   0.6032215215E-001+/-     0.028712%
 45     0.1224203318E+000+/-     0.027555%    +i   0.7047271448E-001+/-     0.027555%
 46     0.1110439604E+000+/-     0.028583%    +i   0.7002798414E-001+/-     0.028583%
 47     0.1181230896E+000+/-     0.027348%    +i   0.8130649099E-001+/-     0.027348%
 48     0.1126887119E+000+/-     0.027597%    +i   0.8445961835E-001+/-     0.027597%
 49     0.1141821199E+000+/-     0.026987%    +i   0.9299760901E-001+/-     0.026987%
 50     0.1051118111E+000+/-     0.027650%    +i   0.9291332947E-001+/-     0.027650%
 51     0.1005014457E+000+/-     0.027756%    +i   0.9633799733E-001+/-     0.027756%
 52     0.9787554569E-001+/-     0.027566%    +i   0.1017012397E+000+/-     0.027566%
 53     0.9466085535E-001+/-     0.027420%    +i   0.1067152813E+000+/-     0.027420%
 54     0.8070300898E-001+/-     0.029001%    +i   0.9874165479E-001+/-     0.029001%
 55     0.8537261819E-001+/-     0.027472%    +i   0.1136108291E+000+/-     0.027472%
 56     0.8238403287E-001+/-     0.027197%    +i   0.1193318541E+000+/-     0.027196%
 57     0.8528691818E-001+/-     0.025925%    +i   0.1348934976E+000+/-     0.025924%
 58     0.7190104310E-001+/-     0.027299%    +i   0.1246884199E+000+/-     0.027298%
 59     0.7156247366E-001+/-     0.026373%    +i   0.1366218189E+000+/-     0.026371%
 60     0.6856402263E-001+/-     0.025858%    +i   0.1450617301E+000+/-     0.025854%
 61     0.6920028063E-001+/-     0.024609%    +i   0.1631068298E+000+/-     0.024603%
 62     0.5979243304E-001+/-     0.025142%    +i   0.1589005190E+000+/-     0.025134%
 63     0.5465486419E-001+/-     0.024842%    +i   0.1651504274E+000+/-     0.024830%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   3500000000.00000        82307032.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (69600643.0000000,3.642547492189686E-002)
 (30273.5711680135,-1.584366407903351E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4556352187E-001+/-     0.033981%    +i  -0.1526061450E+000+/-     0.033981%
  1     0.5470715272E-001+/-     0.022989%    +i  -0.1653338233E+000+/-     0.022978%
  2     0.6022521461E-001+/-     0.023201%    +i  -0.1599718251E+000+/-     0.023193%
  3     0.6945317000E-001+/-     0.022738%    +i  -0.1638065634E+000+/-     0.022733%
  4     0.6788227847E-001+/-     0.024060%    +i  -0.1436591454E+000+/-     0.024056%
  5     0.7091098094E-001+/-     0.024532%    +i  -0.1353741743E+000+/-     0.024529%
  6     0.7257316679E-001+/-     0.025159%    +i  -0.1258578492E+000+/-     0.025158%
  7     0.8265239240E-001+/-     0.024384%    +i  -0.1307250774E+000+/-     0.024383%
  8     0.8483261280E-001+/-     0.024815%    +i  -0.1228935515E+000+/-     0.024815%
  9     0.8501656499E-001+/-     0.025491%    +i  -0.1131305157E+000+/-     0.025491%
 10     0.8257579010E-001+/-     0.026547%    +i  -0.1010267608E+000+/-     0.026547%
 11     0.9555718675E-001+/-     0.025270%    +i  -0.1077228645E+000+/-     0.025270%
 12     0.9627275223E-001+/-     0.025734%    +i  -0.1000527287E+000+/-     0.025734%
 13     0.1001680153E+000+/-     0.025743%    +i  -0.9602026445E-001+/-     0.025743%
 14     0.1069260788E+000+/-     0.025383%    +i  -0.9451612686E-001+/-     0.025383%
 15     0.1146454115E+000+/-     0.024937%    +i  -0.9337668401E-001+/-     0.024938%
 16     0.1111799869E+000+/-     0.025725%    +i  -0.8332874513E-001+/-     0.025725%
 17     0.1160389743E+000+/-     0.025549%    +i  -0.7987456620E-001+/-     0.025549%
 18     0.1124688301E+000+/-     0.026297%    +i  -0.7092422037E-001+/-     0.026297%
 19     0.1215306095E+000+/-     0.025607%    +i  -0.6995939574E-001+/-     0.025607%
 20     0.1143072691E+000+/-     0.026697%    +i  -0.5981160480E-001+/-     0.026698%
 21     0.1266779099E+000+/-     0.025616%    +i  -0.5992361795E-001+/-     0.025616%
 22     0.1249110433E+000+/-     0.026029%    +i  -0.5308239254E-001+/-     0.026029%
 23     0.1331413695E+000+/-     0.025416%    +i  -0.5034647352E-001+/-     0.025417%
 24     0.1220553898E+000+/-     0.026735%    +i  -0.4063342134E-001+/-     0.026738%
 25     0.1281862784E+000+/-     0.026252%    +i  -0.3701162875E-001+/-     0.026256%
 26     0.1297440374E+000+/-     0.026234%    +i  -0.3189190690E-001+/-     0.026240%
 27     0.1302895270E+000+/-     0.026297%    +i  -0.2652514179E-001+/-     0.026307%
 28     0.1342521604E+000+/-     0.026002%    +i  -0.2171041394E-001+/-     0.026020%
 29     0.1371083475E+000+/-     0.025802%    +i  -0.1660999293E-001+/-     0.025839%
 30     0.1441687393E+000+/-     0.025213%    +i  -0.1165347694E-001+/-     0.025303%
 31     0.1335003459E+000+/-     0.026234%    +i  -0.5275403861E-002+/-     0.026661%
 32     0.1390294106E+000+/-     0.025717%    +i  -0.7276099889E-010+/-     0.000000%
 33     0.1335003460E+000+/-     0.026234%    +i   0.5275403721E-002+/-     0.026661%
 34     0.1441687393E+000+/-     0.025213%    +i   0.1165347679E-001+/-     0.025303%
 35     0.1371083475E+000+/-     0.025802%    +i   0.1660999278E-001+/-     0.025839%
 36     0.1342521604E+000+/-     0.026002%    +i   0.2171041380E-001+/-     0.026020%
 37     0.1302895270E+000+/-     0.026297%    +i   0.2652514166E-001+/-     0.026307%
 38     0.1297440374E+000+/-     0.026234%    +i   0.3189190676E-001+/-     0.026240%
 39     0.1281862785E+000+/-     0.026252%    +i   0.3701162862E-001+/-     0.026256%
 40     0.1220553899E+000+/-     0.026735%    +i   0.4063342121E-001+/-     0.026738%
 41     0.1331413696E+000+/-     0.025416%    +i   0.5034647338E-001+/-     0.025417%
 42     0.1249110433E+000+/-     0.026029%    +i   0.5308239241E-001+/-     0.026029%
 43     0.1266779100E+000+/-     0.025616%    +i   0.5992361782E-001+/-     0.025616%
 44     0.1143072692E+000+/-     0.026697%    +i   0.5981160468E-001+/-     0.026698%
 45     0.1215306096E+000+/-     0.025607%    +i   0.6995939562E-001+/-     0.025607%
 46     0.1124688301E+000+/-     0.026297%    +i   0.7092422025E-001+/-     0.026297%
 47     0.1160389744E+000+/-     0.025549%    +i   0.7987456608E-001+/-     0.025549%
 48     0.1111799870E+000+/-     0.025725%    +i   0.8332874501E-001+/-     0.025725%
 49     0.1146454116E+000+/-     0.024937%    +i   0.9337668389E-001+/-     0.024938%
 50     0.1069260789E+000+/-     0.025383%    +i   0.9451612675E-001+/-     0.025383%
 51     0.1001680154E+000+/-     0.025743%    +i   0.9602026435E-001+/-     0.025743%
 52     0.9627275233E-001+/-     0.025734%    +i   0.1000527286E+000+/-     0.025734%
 53     0.9555718686E-001+/-     0.025270%    +i   0.1077228644E+000+/-     0.025270%
 54     0.8257579021E-001+/-     0.026547%    +i   0.1010267607E+000+/-     0.026547%
 55     0.8501656511E-001+/-     0.025491%    +i   0.1131305157E+000+/-     0.025491%
 56     0.8483261293E-001+/-     0.024815%    +i   0.1228935515E+000+/-     0.024815%
 57     0.8265239254E-001+/-     0.024384%    +i   0.1307250774E+000+/-     0.024383%
 58     0.7257316692E-001+/-     0.025159%    +i   0.1258578491E+000+/-     0.025158%
 59     0.7091098108E-001+/-     0.024532%    +i   0.1353741742E+000+/-     0.024529%
 60     0.6788227862E-001+/-     0.024060%    +i   0.1436591454E+000+/-     0.024056%
 61     0.6945317017E-001+/-     0.022738%    +i   0.1638065634E+000+/-     0.022733%
 62     0.6022521477E-001+/-     0.023201%    +i   0.1599718250E+000+/-     0.023193%
 63     0.5470715290E-001+/-     0.022989%    +i   0.1653338233E+000+/-     0.022978%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   3500000000.00000        80119655.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (66369173.0000000,2.689582620302686E-002)
 (30903.8530282726,-1.252365552381233E-005)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.4710935375E-001+/-     0.039114%    +i  -0.1409060752E+000+/-     0.036026%
  1     0.2645873151E-001+/-     0.072916%    +i  -0.1797810194E+000+/-     0.022293%
  2     0.2995103877E-001+/-     0.067070%    +i  -0.1807090143E+000+/-     0.022176%
  3     0.4410157956E-001+/-     0.046237%    +i  -0.1833778543E+000+/-     0.021965%
  4     0.4512785366E-001+/-     0.044207%    +i  -0.1676013999E+000+/-     0.022934%
  5     0.5202175297E-001+/-     0.038622%    +i  -0.1587174688E+000+/-     0.023477%
  6     0.5755594805E-001+/-     0.035106%    +i  -0.1450265683E+000+/-     0.024411%
  7     0.6984305651E-001+/-     0.031372%    +i  -0.1593598865E+000+/-     0.023199%
  8     0.6846644519E-001+/-     0.031816%    +i  -0.1485601550E+000+/-     0.024005%
  9     0.7604829933E-001+/-     0.029945%    +i  -0.1431049251E+000+/-     0.024257%
 10     0.7546614628E-001+/-     0.030206%    +i  -0.1305795511E+000+/-     0.025288%
 11     0.8956677675E-001+/-     0.027493%    +i  -0.1334508493E+000+/-     0.024619%
 12     0.9656973420E-001+/-     0.026758%    +i  -0.1322028663E+000+/-     0.024550%
 13     0.9893923543E-001+/-     0.026571%    +i  -0.1217147191E+000+/-     0.025192%
 14     0.1080935906E+000+/-     0.025854%    +i  -0.1184430240E+000+/-     0.025090%
 15     0.1181446245E+000+/-     0.025051%    +i  -0.1164367099E+000+/-     0.024792%
 16     0.1217009618E+000+/-     0.025007%    +i  -0.1115955629E+000+/-     0.025088%
 17     0.1294869210E+000+/-     0.024423%    +i  -0.1123663603E+000+/-     0.024827%
 18     0.1193668203E+000+/-     0.025927%    +i  -0.8884532346E-001+/-     0.026717%
 19     0.1330756104E+000+/-     0.024803%    +i  -0.9160987864E-001+/-     0.025875%
 20     0.1273678230E+000+/-     0.025744%    +i  -0.7747778208E-001+/-     0.027198%
 21     0.1443016477E+000+/-     0.024400%    +i  -0.8148917512E-001+/-     0.026236%
 22     0.1423941967E+000+/-     0.024947%    +i  -0.6826695497E-001+/-     0.027204%
 23     0.1530074112E+000+/-     0.024234%    +i  -0.6656609214E-001+/-     0.026881%
 24     0.1440332630E+000+/-     0.025163%    +i  -0.5714200047E-001+/-     0.028884%
 25     0.1464702180E+000+/-     0.025156%    +i  -0.4956708804E-001+/-     0.029576%
 26     0.1497976175E+000+/-     0.025023%    +i  -0.4392445690E-001+/-     0.030468%
 27     0.1523653432E+000+/-     0.024994%    +i  -0.3573935912E-001+/-     0.032598%
 28     0.1540342602E+000+/-     0.024974%    +i  -0.2808493671E-001+/-     0.035448%
 29     0.1573737383E+000+/-     0.024798%    +i  -0.2053779089E-001+/-     0.041154%
 30     0.1677913620E+000+/-     0.024065%    +i  -0.1538668677E-001+/-     0.050829%
 31     0.1571134899E+000+/-     0.024946%    +i  -0.6989574091E-002+/-     0.107134%
 32     0.1612402436E+000+/-     0.024610%    +i  -0.6534192567E-010+/-     0.000000%
 33     0.1571134899E+000+/-     0.024946%    +i   0.6989573963E-002+/-     0.107134%
 34     0.1677913620E+000+/-     0.024065%    +i   0.1538668664E-001+/-     0.050829%
 35     0.1573737383E+000+/-     0.024798%    +i   0.2053779076E-001+/-     0.041154%
 36     0.1540342602E+000+/-     0.024974%    +i   0.2808493658E-001+/-     0.035448%
 37     0.1523653432E+000+/-     0.024994%    +i   0.3573935900E-001+/-     0.032598%
 38     0.1497976175E+000+/-     0.025023%    +i   0.4392445678E-001+/-     0.030468%
 39     0.1464702180E+000+/-     0.025156%    +i   0.4956708792E-001+/-     0.029576%
 40     0.1440332631E+000+/-     0.025163%    +i   0.5714200035E-001+/-     0.028884%
 41     0.1530074113E+000+/-     0.024234%    +i   0.6656609202E-001+/-     0.026881%
