 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
 28     0.1551708408E+000+/-     0.013067%    +i  -0.4421815957E-001+/-     0.050928%
 29     0.1590263351E+000+/-     0.012928%    +i  -0.3794402643E-001+/-     0.059465%
 30     0.1681635186E+000+/-     0.012767%    +i  -0.1338800745E-001+/-     0.175486%
 31     0.1732283243E+000+/-     0.012610%    +i  -0.1208613903E-001+/-     0.192191%
 32     0.1805628817E+000+/-     0.012277%    +i  -0.4986692303E-011+/-     0.000000%
 33     0.1732283243E+000+/-     0.012610%    +i   0.1208613902E-001+/-     0.192191%
 34     0.1681635186E+000+/-     0.012767%    +i   0.1338800744E-001+/-     0.175486%
 35     0.1590263351E+000+/-     0.012928%    +i   0.3794402642E-001+/-     0.059465%
 36     0.1551708408E+000+/-     0.013067%    +i   0.4421815956E-001+/-     0.050928%
 37     0.1643658391E+000+/-     0.013063%    +i   0.5521161902E-001+/-     0.043397%
 38     0.1501137059E+000+/-     0.013498%    +i   0.7062570938E-001+/-     0.034306%
 39     0.1501179306E+000+/-     0.013520%    +i   0.8338828772E-001+/-     0.029582%
 40     0.1415720205E+000+/-     0.014331%    +i   0.7510397499E-001+/-     0.031226%
 41     0.1335933683E+000+/-     0.014386%    +i   0.1126253706E+000+/-     0.023086%
 42     0.1336541470E+000+/-     0.015060%    +i   0.1095867996E+000+/-     0.022743%
 43     0.1181895429E+000+/-     0.016345%    +i   0.1245731581E+000+/-     0.020498%
 44     0.1203836413E+000+/-     0.017172%    +i   0.1233154234E+000+/-     0.020610%
 45     0.1036882517E+000+/-     0.018517%    +i   0.1389229530E+000+/-     0.018839%
 46     0.1022060498E+000+/-     0.019951%    +i   0.1224878117E+000+/-     0.019576%
 47     0.8255046037E-001+/-     0.023157%    +i   0.1452247384E+000+/-     0.017351%
 48     0.7666513381E-001+/-     0.026028%    +i   0.1552415711E+000+/-     0.016500%
 49     0.6781080617E-001+/-     0.029508%    +i   0.1403897684E+000+/-     0.016911%
 50     0.4347802310E-001+/-     0.044318%    +i   0.1627214147E+000+/-     0.015449%
 51     0.4569303994E-001+/-     0.046507%    +i   0.1513114980E+000+/-     0.015493%
 52     0.2498808131E-001+/-     0.084588%    +i   0.1679315144E+000+/-     0.014632%
 53     0.2225276032E-001+/-     0.099562%    +i   0.1680917026E+000+/-     0.014256%
 54     0.2497446875E-003+/-     8.713017%    +i   0.1716538552E+000+/-     0.013847%
 55     0.4350547472E-003+/-     5.425177%    +i   0.1666019207E+000+/-     0.013465%
 56    -0.2404374276E-001+/-     0.098006%    +i   0.1701777670E+000+/-     0.013189%
 57    -0.3045291761E-001+/-     0.079830%    +i   0.1613565040E+000+/-     0.013270%
 58    -0.4155613690E-001+/-     0.058125%    +i   0.1529612107E+000+/-     0.013313%
 59    -0.5186502173E-001+/-     0.048426%    +i   0.1572931062E+000+/-     0.012613%
 60    -0.6059860901E-001+/-     0.040680%    +i   0.1484395668E+000+/-     0.012392%
 61    -0.6784130242E-001+/-     0.038145%    +i   0.1394478883E+000+/-     0.012457%
 62    -0.9624640374E-001+/-     0.028549%    +i   0.1436233080E+000+/-     0.012254%
 63    -0.9504126518E-001+/-     0.029521%    +i   0.1379355477E+000+/-     0.011819%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   16500000000.0000        442926340.000000     
 (25600.0000000000,0.000000000000000E+000)
 (385091361.000000,1.314812605025872E-002)
 (29444.7381903226,-1.005328003822003E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9880100892E-001+/-     0.027915%    +i  -0.7051017257E-001+/-     0.022649%
  1    -0.9738660503E-001+/-     0.028571%    +i  -0.1375035161E+000+/-     0.011664%
  2    -0.9949748583E-001+/-     0.027517%    +i  -0.1442942166E+000+/-     0.012048%
  3    -0.7103628456E-001+/-     0.036337%    +i  -0.1404581511E+000+/-     0.012259%
  4    -0.6301653168E-001+/-     0.038900%    +i  -0.1487235195E+000+/-     0.012229%
  5    -0.5417195688E-001+/-     0.046160%    +i  -0.1582369149E+000+/-     0.012419%
  6    -0.4201217561E-001+/-     0.057036%    +i  -0.1529076945E+000+/-     0.013130%
  7    -0.3205852097E-001+/-     0.075043%    +i  -0.1616531407E+000+/-     0.013088%
  8    -0.2416514021E-001+/-     0.097099%    +i  -0.1707355105E+000+/-     0.012997%
  9    -0.9636405116E-003+/-     2.423549%    +i  -0.1671042334E+000+/-     0.013288%
 10    -0.4417334290E-003+/-     4.901922%    +i  -0.1725211718E+000+/-     0.013643%
 11     0.2126354880E-001+/-     0.102816%    +i  -0.1677727361E+000+/-     0.014087%
 12     0.2447106119E-001+/-     0.085466%    +i  -0.1679163871E+000+/-     0.014447%
 13     0.4487547381E-001+/-     0.046858%    +i  -0.1523538027E+000+/-     0.015272%
 14     0.4259301602E-001+/-     0.044900%    +i  -0.1644739842E+000+/-     0.015196%
 15     0.6690630325E-001+/-     0.029592%    +i  -0.1420809420E+000+/-     0.016632%
 16     0.7749385694E-001+/-     0.025680%    +i  -0.1554249639E+000+/-     0.016303%
 17     0.8263401479E-001+/-     0.022959%    +i  -0.1453758521E+000+/-     0.017143%
 18     0.1019164221E+000+/-     0.019783%    +i  -0.1239774093E+000+/-     0.019246%
 19     0.1036996785E+000+/-     0.018346%    +i  -0.1393640567E+000+/-     0.018585%
 20     0.1193349134E+000+/-     0.017022%    +i  -0.1229629144E+000+/-     0.020373%
 21     0.1187794305E+000+/-     0.016143%    +i  -0.1248419923E+000+/-     0.020270%
 22     0.1336797647E+000+/-     0.014885%    +i  -0.1100092553E+000+/-     0.022458%
 23     0.1337777901E+000+/-     0.014232%    +i  -0.1120144170E+000+/-     0.022906%
 24     0.1414334061E+000+/-     0.014148%    +i  -0.7610354502E-001+/-     0.030599%
 25     0.1507780257E+000+/-     0.013360%    +i  -0.8184369869E-001+/-     0.029743%
 26     0.1504178754E+000+/-     0.013315%    +i  -0.7102553882E-001+/-     0.033816%
 27     0.1640422178E+000+/-     0.012901%    +i  -0.5493939882E-001+/-     0.043107%
 28     0.1565492055E+000+/-     0.012870%    +i  -0.4385382028E-001+/-     0.051152%
 29     0.1596698702E+000+/-     0.012749%    +i  -0.3745911945E-001+/-     0.059826%
 30     0.1688531208E+000+/-     0.012574%    +i  -0.1429761731E-001+/-     0.163204%
 31     0.1738678980E+000+/-     0.012420%    +i  -0.1266912643E-001+/-     0.182180%
 32     0.1800673074E+000+/-     0.012127%    +i  -0.6148015496E-011+/-     0.000000%
 33     0.1738678980E+000+/-     0.012420%    +i   0.1266912642E-001+/-     0.182180%
 34     0.1688531208E+000+/-     0.012574%    +i   0.1429761730E-001+/-     0.163204%
 35     0.1596698702E+000+/-     0.012749%    +i   0.3745911944E-001+/-     0.059826%
 36     0.1565492055E+000+/-     0.012870%    +i   0.4385382027E-001+/-     0.051152%
 37     0.1640422178E+000+/-     0.012901%    +i   0.5493939881E-001+/-     0.043107%
 38     0.1504178754E+000+/-     0.013315%    +i   0.7102553881E-001+/-     0.033816%
 39     0.1507780257E+000+/-     0.013360%    +i   0.8184369868E-001+/-     0.029743%
 40     0.1414334061E+000+/-     0.014148%    +i   0.7610354501E-001+/-     0.030599%
 41     0.1337777902E+000+/-     0.014232%    +i   0.1120144170E+000+/-     0.022906%
 42     0.1336797647E+000+/-     0.014885%    +i   0.1100092552E+000+/-     0.022458%
 43     0.1187794305E+000+/-     0.016143%    +i   0.1248419923E+000+/-     0.020270%
 44     0.1193349134E+000+/-     0.017022%    +i   0.1229629144E+000+/-     0.020373%
 45     0.1036996785E+000+/-     0.018346%    +i   0.1393640566E+000+/-     0.018585%
 46     0.1019164221E+000+/-     0.019783%    +i   0.1239774093E+000+/-     0.019246%
 47     0.8263401480E-001+/-     0.022959%    +i   0.1453758521E+000+/-     0.017143%
 48     0.7749385695E-001+/-     0.025680%    +i   0.1554249639E+000+/-     0.016303%
 49     0.6690630326E-001+/-     0.029592%    +i   0.1420809420E+000+/-     0.016632%
 50     0.4259301603E-001+/-     0.044900%    +i   0.1644739842E+000+/-     0.015196%
 51     0.4487547382E-001+/-     0.046858%    +i   0.1523538027E+000+/-     0.015272%
 52     0.2447106120E-001+/-     0.085466%    +i   0.1679163871E+000+/-     0.014447%
 53     0.2126354882E-001+/-     0.102816%    +i   0.1677727361E+000+/-     0.014087%
 54    -0.4417334172E-003+/-     4.901922%    +i   0.1725211718E+000+/-     0.013643%
 55    -0.9636405001E-003+/-     2.423549%    +i   0.1671042334E+000+/-     0.013288%
 56    -0.2416514020E-001+/-     0.097099%    +i   0.1707355105E+000+/-     0.012997%
 57    -0.3205852095E-001+/-     0.075043%    +i   0.1616531407E+000+/-     0.013088%
 58    -0.4201217560E-001+/-     0.057036%    +i   0.1529076945E+000+/-     0.013130%
 59    -0.5417195687E-001+/-     0.046160%    +i   0.1582369149E+000+/-     0.012419%
 60    -0.6301653167E-001+/-     0.038900%    +i   0.1487235195E+000+/-     0.012229%
 61    -0.7103628455E-001+/-     0.036337%    +i   0.1404581511E+000+/-     0.012259%
 62    -0.9949748582E-001+/-     0.027517%    +i   0.1442942166E+000+/-     0.012048%
 63    -0.9738660502E-001+/-     0.028571%    +i   0.1375035161E+000+/-     0.011664%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   17000000000.0000        457595339.000000     
 (25600.0000000000,0.000000000000000E+000)
 (398232411.000000,1.685717107338002E-002)
 (29416.0905913808,-1.245182606216727E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9916639409E-001+/-     0.027479%    +i  -0.6998161187E-001+/-     0.022420%
  1    -0.1019525121E+000+/-     0.027221%    +i  -0.1381268192E+000+/-     0.011478%
  2    -0.1003983807E+000+/-     0.027079%    +i  -0.1442748128E+000+/-     0.011872%
  3    -0.7216120580E-001+/-     0.035624%    +i  -0.1409746329E+000+/-     0.012076%
  4    -0.6393981910E-001+/-     0.038037%    +i  -0.1483848484E+000+/-     0.012083%
  5    -0.5637818499E-001+/-     0.044056%    +i  -0.1588326883E+000+/-     0.012242%
  6    -0.4266667027E-001+/-     0.055868%    +i  -0.1534670514E+000+/-     0.012933%
  7    -0.3390207387E-001+/-     0.070314%    +i  -0.1623518986E+000+/-     0.012901%
  8    -0.2554231515E-001+/-     0.090810%    +i  -0.1707778581E+000+/-     0.012835%
  9    -0.1522825646E-002+/-     1.518558%    +i  -0.1671125822E+000+/-     0.013125%
 10    -0.9153002951E-003+/-     2.347126%    +i  -0.1726373820E+000+/-     0.013466%
 11     0.2019709915E-001+/-     0.107462%    +i  -0.1690803887E+000+/-     0.013872%
 12     0.2358016388E-001+/-     0.087574%    +i  -0.1679168000E+000+/-     0.014268%
 13     0.4315643338E-001+/-     0.047916%    +i  -0.1530462906E+000+/-     0.015067%
 14     0.4234834596E-001+/-     0.044771%    +i  -0.1644976893E+000+/-     0.015010%
 15     0.6640967716E-001+/-     0.029537%    +i  -0.1432113860E+000+/-     0.016385%
 16     0.7795274973E-001+/-     0.025413%    +i  -0.1561736460E+000+/-     0.016084%
 17     0.8217962261E-001+/-     0.022841%    +i  -0.1462441460E+000+/-     0.016899%
 18     0.1006575015E+000+/-     0.019696%    +i  -0.1259901378E+000+/-     0.018866%
 19     0.1029953459E+000+/-     0.018209%    +i  -0.1385601907E+000+/-     0.018399%
 20     0.1193931669E+000+/-     0.016825%    +i  -0.1234226374E+000+/-     0.020106%
 21     0.1191284511E+000+/-     0.015960%    +i  -0.1239636505E+000+/-     0.020137%
 22     0.1335089968E+000+/-     0.014712%    +i  -0.1110757157E+000+/-     0.022090%
 23     0.1335840813E+000+/-     0.014090%    +i  -0.1113400447E+000+/-     0.022722%
 24     0.1416564945E+000+/-     0.013955%    +i  -0.7747877087E-001+/-     0.029913%
 25     0.1504859249E+000+/-     0.013214%    +i  -0.8129192741E-001+/-     0.029558%
 26     0.1513004915E+000+/-     0.013111%    +i  -0.7229419600E-001+/-     0.033071%
 27     0.1643765845E+000+/-     0.012709%    +i  -0.5654259554E-001+/-     0.041678%
 28     0.1568050711E+000+/-     0.012692%    +i  -0.4533190381E-001+/-     0.049249%
 29     0.1602272767E+000+/-     0.012581%    +i  -0.3640131917E-001+/-     0.061055%
 30     0.1683822037E+000+/-     0.012421%    +i  -0.1488094772E-001+/-     0.154963%
 31     0.1740510867E+000+/-     0.012250%    +i  -0.1308074768E-001+/-     0.174951%
 32     0.1786474094E+000+/-     0.012007%    +i  -0.7562141753E-011+/-     0.000000%
 33     0.1740510867E+000+/-     0.012250%    +i   0.1308074766E-001+/-     0.174951%
 34     0.1683822038E+000+/-     0.012421%    +i   0.1488094771E-001+/-     0.154963%
 35     0.1602272767E+000+/-     0.012581%    +i   0.3640131916E-001+/-     0.061055%
 36     0.1568050711E+000+/-     0.012692%    +i   0.4533190379E-001+/-     0.049249%
 37     0.1643765845E+000+/-     0.012709%    +i   0.5654259552E-001+/-     0.041678%
 38     0.1513004915E+000+/-     0.013111%    +i   0.7229419599E-001+/-     0.033071%
 39     0.1504859249E+000+/-     0.013214%    +i   0.8129192740E-001+/-     0.029558%
 40     0.1416564945E+000+/-     0.013955%    +i   0.7747877086E-001+/-     0.029913%
 41     0.1335840813E+000+/-     0.014090%    +i   0.1113400447E+000+/-     0.022722%
 42     0.1335089968E+000+/-     0.014712%    +i   0.1110757157E+000+/-     0.022090%
 43     0.1191284511E+000+/-     0.015960%    +i   0.1239636505E+000+/-     0.020137%
 44     0.1193931669E+000+/-     0.016825%    +i   0.1234226374E+000+/-     0.020106%
 45     0.1029953459E+000+/-     0.018209%    +i   0.1385601907E+000+/-     0.018399%
 46     0.1006575015E+000+/-     0.019696%    +i   0.1259901378E+000+/-     0.018866%
 47     0.8217962263E-001+/-     0.022841%    +i   0.1462441460E+000+/-     0.016899%
 48     0.7795274974E-001+/-     0.025413%    +i   0.1561736460E+000+/-     0.016084%
 49     0.6640967717E-001+/-     0.029537%    +i   0.1432113860E+000+/-     0.016385%
 50     0.4234834597E-001+/-     0.044771%    +i   0.1644976893E+000+/-     0.015010%
 51     0.4315643340E-001+/-     0.047916%    +i   0.1530462906E+000+/-     0.015067%
 52     0.2358016390E-001+/-     0.087574%    +i   0.1679168000E+000+/-     0.014268%
 53     0.2019709917E-001+/-     0.107462%    +i   0.1690803887E+000+/-     0.013872%
 54    -0.9153002805E-003+/-     2.347126%    +i   0.1726373820E+000+/-     0.013466%
 55    -0.1522825632E-002+/-     1.518558%    +i   0.1671125822E+000+/-     0.013125%
 56    -0.2554231514E-001+/-     0.090810%    +i   0.1707778581E+000+/-     0.012835%
 57    -0.3390207386E-001+/-     0.070314%    +i   0.1623518986E+000+/-     0.012901%
 58    -0.4266667026E-001+/-     0.055868%    +i   0.1534670514E+000+/-     0.012933%
 59    -0.5637818497E-001+/-     0.044056%    +i   0.1588326883E+000+/-     0.012242%
 60    -0.6393981908E-001+/-     0.038037%    +i   0.1483848484E+000+/-     0.012083%
 61    -0.7216120579E-001+/-     0.035624%    +i   0.1409746330E+000+/-     0.012076%
 62    -0.1003983807E+000+/-     0.027079%    +i   0.1442748128E+000+/-     0.011872%
 63    -0.1019525121E+000+/-     0.027221%    +i   0.1381268192E+000+/-     0.011478%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -265386710
   17500000000.0000        472210203.000000     
 (25600.0000000000,0.000000000000000E+000)
 (411319235.000000,2.137172563066802E-002)
 (29389.7784692710,-1.527062749184033E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9977162928E-001+/-     0.027034%    +i  -0.6962166704E-001+/-     0.022182%
  1    -0.1025854008E+000+/-     0.026798%    +i  -0.1375887973E+000+/-     0.011339%
  2    -0.1000300916E+000+/-     0.026800%    +i  -0.1429868486E+000+/-     0.011750%
  3    -0.7402870412E-001+/-     0.034432%    +i  -0.1409646088E+000+/-     0.011923%
  4    -0.6418193088E-001+/-     0.037704%    +i  -0.1483886514E+000+/-     0.011928%
  5    -0.5807671614E-001+/-     0.042353%    +i  -0.1587871209E+000+/-     0.012091%
  6    -0.4364458779E-001+/-     0.054134%    +i  -0.1535818224E+000+/-     0.012761%
  7    -0.3472926639E-001+/-     0.068164%    +i  -0.1629484401E+000+/-     0.012716%
  8    -0.2622215622E-001+/-     0.087460%    +i  -0.1704155456E+000+/-     0.012687%
  9    -0.2527059908E-002+/-     0.907959%    +i  -0.1679517807E+000+/-     0.012947%
 10    -0.9914767696E-003+/-     2.159996%    +i  -0.1734489586E+000+/-     0.013273%
 11     0.1978589771E-001+/-     0.108699%    +i  -0.1691797536E+000+/-     0.013699%
 12     0.2264186739E-001+/-     0.090276%    +i  -0.1686649551E+000+/-     0.014071%
 13     0.4227019870E-001+/-     0.048433%    +i  -0.1543644087E+000+/-     0.014846%
 14     0.4174941741E-001+/-     0.045024%    +i  -0.1653854413E+000+/-     0.014799%
 15     0.6657685274E-001+/-     0.029269%    +i  -0.1436655497E+000+/-     0.016177%
 16     0.7798463918E-001+/-     0.025156%    +i  -0.1553883016E+000+/-     0.015930%
 17     0.8211279712E-001+/-     0.022678%    +i  -0.1471533321E+000+/-     0.016664%
 18     0.1004546226E+000+/-     0.019507%    +i  -0.1255895784E+000+/-     0.018680%
 19     0.1034495062E+000+/-     0.018014%    +i  -0.1385612303E+000+/-     0.018196%
 20     0.1193826793E+000+/-     0.016635%    +i  -0.1241763495E+000+/-     0.019820%
 21     0.1189577625E+000+/-     0.015790%    +i  -0.1245371854E+000+/-     0.019863%
 22     0.1332734827E+000+/-     0.014547%    +i  -0.1120774184E+000+/-     0.021736%
 23     0.1347398269E+000+/-     0.013910%    +i  -0.1112677373E+000+/-     0.022533%
 24     0.1424148515E+000+/-     0.013744%    +i  -0.7952841532E-001+/-     0.029113%
 25     0.1502182510E+000+/-     0.013072%    +i  -0.8074156808E-001+/-     0.029382%
 26     0.1511617824E+000+/-     0.012953%    +i  -0.7249119940E-001+/-     0.032632%
 27     0.1644922198E+000+/-     0.012541%    +i  -0.5702633851E-001+/-     0.040980%
 28     0.1572528656E+000+/-     0.012529%    +i  -0.4511726031E-001+/-     0.049102%
 29     0.1602336382E+000+/-     0.012419%    +i  -0.3745905970E-001+/-     0.058905%
 30     0.1690071795E+000+/-     0.012249%    +i  -0.1418305597E-001+/-     0.161178%
 31     0.1742328138E+000+/-     0.012088%    +i  -0.1254453411E-001+/-     0.180792%
